expression,reading,meaning,tags,guid
休戦,きゅうせん,停戰，停戰,JLPT_1 JLPT,Q9p5.}YQtg
宮殿,きゅうでん,宮殿,JLPT_1 JLPT,EOPs=A9D6~
旧知,きゅうち,老朋友，老友誼,JLPT_1 JLPT,A}I5035vZ1
窮乏,きゅうぼう,貧困,JLPT_1 JLPT,fEoLTLW@>]
寄与,きよ,貢獻，服務,JLPT_1 JLPT,hYW_RFKwv/
強,きょう,強的,JLPT_1 JLPT,j5ZhDwA$S
～狂,～きょう,瘋子，粉絲，怪胎,JLPT_1 JLPT,wkNK|ibT&!
驚異,きょうい,奇蹟，奇蹟,JLPT_1 JLPT,I!i(y?o6E:
教科,きょうか,主題，課程,JLPT_1 JLPT,M&=I]j0/Y0
協会,きょうかい,協會，社會，組織,JLPT_1 JLPT,Oz4*Mxo4//
共学,きょうがく,塗層,JLPT_1 JLPT,eKY($Dr5lQ
共感,きょうかん,同情，回應,JLPT_1 JLPT,w0|w&}3|}:
境遇,きょうぐう,環境，情況,JLPT_1 JLPT,dN:;6sg&]2
教訓,きょうくん,教訓，戒律，道德教學,JLPT_1 JLPT,pOHPj(bnYG
強行,きょうこう,強迫，執法,JLPT_1 JLPT,tf7&|-V:n8
強硬,きょうこう,堅定，有活力，固執,JLPT_1 JLPT,bA*b92)[ZU
教材,きょうざい,教材,JLPT_1 JLPT,p)!Q@]*y>T
凶作,きょうさく,收穫不好，農作物差,JLPT_1 JLPT,I`.1X|DPXu
業者,ぎょうしゃ,商人交易者,JLPT_1 JLPT,o&/6(ODjkj
教習,きょうしゅう,培訓，指導,JLPT_1 JLPT,H/=&)s/)`t
郷愁,きょうしゅう,懷舊，歸鄉,JLPT_1 JLPT,eZKQ^QCO2_
教職,きょうしょく,教學職業,JLPT_1 JLPT,y`GfZjj}.E
興じる,きょうじる,娛樂自己，讓快樂,JLPT_1 JLPT,"Q;m4!,`BN,"
強制,きょうせい,義務，強迫，執法,JLPT_1 JLPT,Hm$>AvE1~h
行政,ぎょうせい,行政,JLPT_1 JLPT,r~TWhqKvAt
業績,ぎょうせき,成就，工作，貢獻,JLPT_1 JLPT,Lk<<za38cF
共存,きょうぞん,共存,JLPT_1 JLPT,Ij!^n@6%SF
協定,きょうてい,安排，協議，協議,JLPT_1 JLPT,K9?Jw]OMOi
郷土,きょうど,家園,JLPT_1 JLPT,Q4`7(5-Vb`
脅迫,きょうはく,威脅，脅迫,JLPT_1 JLPT,k[s}KC9iC{
業務,ぎょうむ,業務，職責，工作,JLPT_1 JLPT,b&$V6PlYM?
共鳴,きょうめい,共鳴，同情,JLPT_1 JLPT,kl1yRR~Dbc
郷里,きょうり,出生地，家鄉,JLPT_1 JLPT,J6)+at[SJG
強烈,きょうれつ,強，強烈，嚴重,JLPT_1 JLPT,r]=;%Z2Ns;
共和,きょうわ,共和主義，合作,JLPT_1 JLPT,GU{+)z^)dD
局限,きょくげん,限制，本地化,JLPT_1 JLPT,xsMbwTI.xJ
極端,きょくたん,極端，肢體,JLPT_1 JLPT,P.Mzv1I{9}
居住,きょじゅう,住宅,JLPT_1 JLPT,m]/OZ*9GsC
拒絶,きょぜつ,拒絕，拒絕,JLPT_1 JLPT,pF/Q.UL^fh
漁船,ぎょせん,漁船,JLPT_1 JLPT,M@u:oyW>Kw
漁村,ぎょそん,漁村,JLPT_1 JLPT,oLHH[@w)KZ
拒否,きょひ,否認，拒絕，拒絕,JLPT_1 JLPT,xZG_N4@O9B
許容,きょよう,許可，赦免,JLPT_1 JLPT,"m;[9Tjw,qU"
清らか,きよらか,乾淨，純潔，貞潔,JLPT_1 JLPT,rPKJ~vEwnZ
きらびやか,きらびやか,華麗，華麗，眼花azz亂,JLPT_1 JLPT,t+RU;/m(KM
～きり,～きり,僅有的,JLPT_1 JLPT,uzRZwLFG-t
義理,ぎり,感恩，義務的債務,JLPT_1 JLPT,so:x7klic}
切替,きりかえ,交換，轉換，切換,JLPT_1 JLPT,B])<#Pn[DB
気流,きりゅう,大氣電流,JLPT_1 JLPT,ph[xS7hP4#
切れ目,きれめ,休息，暫停，差距,JLPT_1 JLPT,"C#,Pog7@LR"
疑惑,ぎわく,懷疑，疑慮，懷疑,JLPT_1 JLPT,se:RwXAAh
極めて,きわめて,極其（書面表達）極其,JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,EKB18v#}a&
近眼,きんがん,近視,JLPT_1 JLPT,dD[Q^z/~(w
緊急,きんきゅう,緊急，緊急，緊急,JLPT_1 JLPT,DgtR0$#5Qg
近郊,きんこう,郊區，郊區,JLPT_1 JLPT,JfO#&<*3[k
均衡,きんこう,平衡，平衡,JLPT_1 JLPT,x>zIhBvkg*
禁じる,きんじる,禁止,JLPT_1 JLPT,r7Q>%_(/mr
勤勉,きんべん,行業，勤奮,JLPT_1 JLPT,uYoa=%x]!q
吟味,ぎんみ,檢查，仔細的調查,JLPT_1 JLPT,p>zee?sO9;
勤務,きんむ,服務，職責，工作,JLPT_1 JLPT,hhs(k1{TN}
禁物,きんもつ,禁忌，禁忌,JLPT_1 JLPT,sWH*^U2<+H
勤労,きんろう,勞動，勞累，勤奮服務,JLPT_1 JLPT,C^)QBm`a.U
クイズ,クイズ,測驗,JLPT_1 JLPT,m9+]J[|ov;
食い違う,くいちがう,彼此交叉，有所不同,JLPT_1 JLPT,dlUQZZk[k&
空間,くうかん,空間，房間，領空,JLPT_1 JLPT,"FOY$+>M@U,"
空腹,くうふく,飢餓,JLPT_1 JLPT,"o,>8F>0y;H"
区画,くかく,區域，區域,JLPT_1 JLPT,hbtu==:uia
区間,くかん,部分,JLPT_1 JLPT,tS6N_tjG&R
茎,くき,莖,JLPT_1 JLPT,O5c;9[C7}%
区切り,くぎり,結束，停車，標點符號,JLPT_1 JLPT,zqK^J|1vVI
くぐる,くぐる,通過四處走動,JLPT_1 JLPT,"bMchGH<.,G"
くじ (～をひく),くじ (～をひく),彩票，很多,JLPT_1 JLPT,ziu-}:42)#
くじびき,くじびき,彩票，畫很多,JLPT_1 JLPT,t-q[>)aB/{
くすぐったい,くすぐったい,Ticklish,JLPT_1 JLPT,P[CLwgoK#I
愚痴,ぐち,閒置的抱怨，抱怨,JLPT_1 JLPT,C&*!h9}5ae
口吟む,くちずさむ,謙虛,JLPT_1 JLPT,v#IdlQfu^;
嘴,くちばし,喙，比爾,JLPT_1 JLPT,q5`l.teeRT
朽ちる,くちる,腐爛,JLPT_1 JLPT,y1>SUYnb]m
覆す,くつがえす,推翻，不高興，推翻,JLPT_1 JLPT,zp<0lkXp[6
くっきり,くっきり,顯然，清楚，大膽,JLPT_1 JLPT,A%/]?I_gyZ
屈折,くっせつ,彎曲，凹痕，折射,JLPT_1 JLPT,0E4`Ur@Ig
ぐっと,ぐっと,堅定，快速，更多,JLPT_1 JLPT,G/n$rvRj#F
首飾り,くびかざり,項鍊,JLPT_1 JLPT,"qFdJV,o7Z~"
首輪,くびわ,項鍊，項鍊,JLPT_1 JLPT,"r$gf,6IuJ/"
組み込む,くみこむ,插入，包括，切入（打印）,JLPT_1 JLPT,N5}[0JLW]q
組み合わせる,くみあわせる,加入，結合，加入,JLPT_1 JLPT,qDs6:%T/3U
蔵,くら,倉庫，地窖,JLPT_1 JLPT,C=*)4H{doV
グレー,グレー,灰色，灰色,JLPT_1 JLPT,k$7)oghP*m
クレーン,クレーン,起重機,JLPT_1 JLPT,C(o|20rT;/
玄人,くろうと,專業，專業,JLPT_1 JLPT,N5@#f;qR7F
黒字,くろじ,黑色的平衡（圖）,JLPT_1 JLPT,cw<1Zd}#`P
軍艦,ぐんかん,戰艦，戰艦,JLPT_1 JLPT Intermediate_Japanese_Ln.8 Intermediate_Japanese,"j|9,<bl,`k"
軍事,ぐんじ,軍事,JLPT_1 JLPT,O/|8of/=vE
君主,くんしゅ,統治者，君主,JLPT_1 JLPT,stPJuiua;x
群集,ぐんしゅう,（社會）團體，人群，暴民,JLPT_1 JLPT,p4G>}yfC)@
群衆,ぐんしゅう,（社會）團體，人群，暴民,JLPT_1 JLPT,m)#YkIUhBb
軍備,ぐんび,軍備，軍事準備,JLPT_1 JLPT,Q<54bk-ZNv
軍服,ぐんぷく,軍裝或海軍制服,JLPT_1 JLPT,puGrsq&TAP
芸,げい,藝術，成就，表演,JLPT_1 JLPT,zzMBfZ=xQL
経過,けいか,通過，進度,JLPT_1 JLPT,ok7SBPZ~(w
軽快,けいかい,活潑，休閒，光線,JLPT_1 JLPT,H^eby;)zOc
警戒,けいかい,警告，警告，警惕,JLPT_1 JLPT,IlUsDbGTyB
敬具,けいぐ,真誠（在字母末尾使用）,Intermediate_Japanese_Ln.4 JLPT_1 JLPT Intermediate_Japanese,B!lza1p.0?
軽減,けいげん,減少，減少,JLPT_1 JLPT,IbWZR<kR]W
掲載,けいさい,外觀（例如，文章中的文章）,JLPT_1 JLPT,bq$YateC|k
傾斜,けいしゃ,傾斜度，坡度，傾斜,JLPT_1 JLPT,D&m-*([U$6
形成,けいせい,形成,JLPT_1 JLPT,"Q,O|6gZ,S_"
形勢,けいせい,狀況，情況，前景,JLPT_1 JLPT,tT1?SPXi1I
軽率,けいそつ,毫無意義，粗心，倉促,JLPT_1 JLPT,mC$8ZBGBhL
刑罰,けいばつ,判決，處罰，懲罰,JLPT_1 JLPT,h!JCwBz@T7
経費,けいひ,費用，成本，支出,JLPT_1 JLPT,dA8rO;1&st
警部,けいぶ,警察檢查員,JLPT_1 JLPT,f~U_eCQcuj
転換,てんかん,轉換，轉移,JLPT_1 JLPT,wq`yxTWAU4
転居,てんきょ,移動，不斷變化的住所,JLPT_1 JLPT,fpa)5#xLl3
転勤,てんきん,轉移（到公司的另一個辦公室）,JLPT_1 Intermediate_Japanese_Ln.14 JLPT Intermediate_Japanese,Cj#Grcg7-k
点検,てんけん,檢查，檢查，檢查,JLPT_1 JLPT,nhsX!aB>^s
電源,でんげん,電力來源，電力（例如，電視上的按鈕）,JLPT_1 JLPT,"O,Y?B?G0AC"
天国,てんごく,天堂，天堂，天國,JLPT_1 JLPT,y;7l~-6:U2
天才,てんさい,天才,JLPT_1 JLPT Intermediate_Japanese_Ln.8 Intermediate_Japanese,M=qf#].n@K
天災,てんさい,自然災難，災難,JLPT_1 JLPT,AbgU8k(]Fr
展示,てんじ,展覽，展示,JLPT_1 JLPT,BX?]-7Vf!l
伝説,でんせつ,傳統，傳奇，民間傳說,JLPT_1 JLPT Intermediate_Japanese_Ln.8 Intermediate_Japanese,"Rdd+X!dSu,"
点線,てんせん,虛線,JLPT_1 JLPT,"FYT!)Y,6rw"
転じる,てんじる,轉向，轉移,JLPT_1 JLPT,gk5Nvk`;hi
転ずる,てんずる,轉向，轉移,JLPT_1 JLPT,CI_As5:EDn
天体,てんたい,星球,JLPT_1 JLPT,jiDJT?nAAw
伝達,でんたつ,傳輸（例如新聞，溝通，交付）,JLPT_1 JLPT,Fu*Vb?uBII
天地,てんち,天地，宇宙,JLPT_1 JLPT,c+f-ty}$d!
てんで,てんで,（完全不是）完全完全,JLPT_1 JLPT,iKsMS;CA<|
転任,てんにん,更改職位,JLPT_1 JLPT,rZvBTuhiHO
展望,てんぼう,查看，前景，前景,JLPT_1 JLPT,q|(m+;cCHK
伝来,でんらい,祖先，世襲，進口,JLPT_1 JLPT,"fDUHN*l8c,"
転落,てんらく,秋天，退化,JLPT_1 JLPT,Et(iYLp%EH
問い合わせる,といあわせる,查詢，尋求信息,JLPT_1 JLPT,uvJB[75Tk}
当～,とう～,我們的〜（例如酒店，飛機等）,JLPT_1 JLPT,Mu?thgozeE
胴,どう,樹幹，身體，框架,JLPT_1 JLPT,hDa8pFJqm0
同意,どうい,協議，同意；相同的含義,JLPT_1 JLPT,j3r]HMmU>:
動員,どういん,動員,JLPT_1 JLPT,k#:gdO(AW5
同感,どうかん,協議，同樣的意見，同樣的感覺,JLPT_1 JLPT,Bc/Cv&bn2c
陶器,とうき,陶器，陶瓷,JLPT_1 JLPT,E}elXp_wGW
討議,とうぎ,辯論，討論,JLPT_1 JLPT,BjpsxE0AcR
動機,どうき,動機，激勵,JLPT_1 JLPT,PXaG&3fRlH
等級,とうきゅう,等級，班級,JLPT_1 JLPT,vFpm6[P%2G
同級,どうきゅう,同一等級相同的班級,JLPT_1 JLPT,eqQ2)5CzED
同居,どうきょ,一起生活,JLPT_1 JLPT,QKzH>2eq3/
登校,とうこう,出勤（在學校）,JLPT_1 JLPT,B([>~_d]8F
統合,とうごう,整合，統一，合成,JLPT_1 JLPT,ji0.^JH`^U
動向,どうこう,趨勢，趨勢，運動，態度,JLPT_1 JLPT,o.}lBa5|<`
投資,とうし,投資,JLPT_1 JLPT,cy=[{o&!H$
同情,どうじょう,同情，同情，同情,JLPT_1 JLPT,"Mbh,O)Kv:"
道場,どうじょう,（拱門）Dojo，用於武術訓練的霍爾，曼陀羅,JLPT_1 JLPT,OojlS!TK3i
統制,とうせい,調節，控制,JLPT_1 JLPT,K:r_8O#Kk`
当選,とうせん,當選，贏得獎品,JLPT_1 JLPT,m]O74#<tB:
逃走,とうそう,飛行，逃兵，逃脫,JLPT_1 JLPT,lS-lTa3)4.
統率,とうそつ,指揮，將軍，領導力,JLPT_1 JLPT,xpLjH)jf2X
到達,とうたつ,到達，達到到達,JLPT_1 JLPT,H#Flm1MG6>
統治,とうち,規則，統治，管理,JLPT_1 JLPT,F]R4doym8Q
仕切る,しきる,劃分，分裂，標記,JLPT_1 JLPT,G!$&r|A6Tu
資金,しきん,資金，資本,JLPT_1 JLPT,l}_f:.$:^S
軸,じく,軸，莖，軸,JLPT_1 JLPT,h+9$DC_v-#
しくじる,しくじる,失敗，跌倒，大錯,JLPT_1 JLPT,N22-lR<CJ#
仕組,しくみ,結構，機制,JLPT_1 JLPT,zu6.9a/_f(
死刑,しけい,死刑,JLPT_1 JLPT,d38&><SCHm
湿気る,しける,潮濕，潮濕,JLPT_1 JLPT,"j<,^YWvyDj"
施行,しこう,執法，操作,JLPT_1 JLPT,MC~*r371(H
思考,しこう,想法,JLPT_1 JLPT,G|{{/)+LPZ
志向,しこう,意圖，瞄準,JLPT_1 JLPT,O4`+5c5yv}
嗜好,しこう,品味，喜歡，偏愛,JLPT_1 JLPT,z6!>1ULyhO
事項,じこう,物質，項目，事實,JLPT_1 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,p8bdtFtVNT
時刻表,じこくひょう,時間表，（火車）時間表,JLPT_1 JLPT Intermediate_Japanese_Ln.10 Intermediate_Japanese,Fqowxp!1`}
地獄,じごく,地獄,JLPT_1 JLPT,Dm&QxHR(%1
時差,じさ,時差,JLPT_1 JLPT,AEdcWK:0]/
自在,じざい,自由地，隨意,JLPT_1 JLPT,sqc[jw93Mn
視察,しさつ,檢查，觀察,JLPT_1 JLPT,"B,vh!;ocAA"
資産,しさん,財產，財富，資產,JLPT_1 JLPT,MI@T>IcVHN
支持,しじ,支持,JLPT_1 JLPT,oo0YtJF4ck
自主,じしゅ,獨立，自主權,JLPT_1 JLPT,ARYI~qJT^l
自首,じしゅ,投降，放棄,JLPT_1 JLPT,qvNf_+tfMc
刺繍,ししゅう,刺繡,JLPT_1 JLPT,w_uSABGrgB
市場,しじょう,（作為一個概念）,JLPT_1 JLPT,PAheY`kK%!
辞職,じしょく,辭職,JLPT_1 JLPT,pwRmK+}S5n
雫,しずく,滴（水）,JLPT_1 JLPT,q+DG7K-9zr
システム,システム,系統,JLPT_1 JLPT,QzGyU%s_=+
沈める,しずめる,沉沒，淹沒,JLPT_1 JLPT,k#([X{>3G.
施設,しせつ,建立，設施,JLPT_1 JLPT,NLo.Oj~LZQ
事前,じぜん,事先事先，事先,JLPT_1 JLPT,"B`.[5%YoP,"
子息,しそく,（hon。）兒子,JLPT_1 JLPT,FTUd?vlNr&
持続,じぞく,繼續，耐力,JLPT_1 JLPT,z!R.0v{_I+
自尊心,じそんしん,自尊心，自負,JLPT_1 JLPT,"db,ehs16g5"
慕う,したう,渴望崇拜,JLPT_1 JLPT,Kg^oT02U+h
下心,したごころ,秘密意圖，動機,JLPT_1 JLPT,yNAARsc60)
下地,したじ,基礎，基礎,JLPT_1 JLPT,C0{8:(@F]r
親しむ,したしむ,與之親密，成為朋友,JLPT_1 JLPT,]t:px`?.Z
下調べ,したしらべ,初步調查,JLPT_1 JLPT,DxMjJ:J?n9
愛想,あいそう,社交性,JLPT JLPT_1,D5/lX+C:0I
間柄,あいだがら,關係,JLPT JLPT_1,r){:>bdZ&g
合間,あいま,間隔,JLPT JLPT_1,"JUK537Y{:,"
敢えて,あえて,敢於（做），冒險（去做），挑戰（要做）,JLPT JLPT_1,s1!E#AVJt2
仰ぐ,あおぐ,抬頭，尊重；要,JLPT JLPT_1,jM1|yl:^{3
垢,あか,污垢，污垢,JLPT JLPT_1,DBMz)Db=eM
赤字,あかじ,赤字，穿上紅色,JLPT JLPT_1,HI03WP|@HB
明かす,あかす,揭示；熬夜,JLPT JLPT_1,KwYk}cvf;4
赤らむ,あからむ,變成紅色，臉紅,JLPT JLPT_1,j<sn*Q2&fX
上がり,あがり,上升;收入;完成，停止,JLPT JLPT_1,P4)VsPElC3
諦め,あきらめ,辭職，和解，安慰,JLPT JLPT_1,t[6Mba+ksr
アクセル,アクセル,（Abbr。）加速器,JLPT JLPT_1,Ne4X+cGeo>
あくどい,あくどい,艷麗的惡毒,JLPT JLPT_1,lc&@RDrWR_
顎,あご,下巴,JLPT JLPT_1,Ptm5MS8ifU
憧れ,あこがれ,嚮往，渴望，願望,Intermediate_Japanese Intermediate_Japanese_Ln.8 JLPT JLPT_1,xBeDF#=-sz
麻,あさ,麻,JLPT JLPT_1,w(rcEk/VmK
あざ,あざ,胎記，瘀傷,JLPT JLPT_1,d*;1c9:{uT
浅ましい,あさましい,可恥，卑鄙，卑鄙,JLPT JLPT_1,s)pIL-ZA22
欺く,あざむく,欺騙,JLPT JLPT_1,A$ma^<[.oV
鮮やか,あざやか,生動，清晰,JLPT JLPT_1,NLW7^$tsZW
嘲笑う,あざわらう,嘲笑，嘲笑,JLPT JLPT_1,JUQ*e7*7@1
悪しからず,あしからず,不要誤會我，但是...，對不起,JLPT JLPT_1,mzY7to>XD=
味わい,あじわい,味道，美味,JLPT JLPT_1,AnF0/M>eGJ
焦る,あせる,急於不耐煩,JLPT JLPT_1,CQ6a[yufGz
あせる (こえが～),あせる (こえが～),褪色，變色,JLPT JLPT_1,z&GHas=YL$
値,あたい,價值，價格，價值,JLPT JLPT_1,npzK5/Lv`K
値する,あたいする,值得，應得,JLPT JLPT_1,ft<yLz[qaG
悪化,あっか,惡化，惡化,JLPT JLPT_1,sbr2W2n7MW
扱い,あつかい,治療，服務,JLPT JLPT_1,mENSd|EXrx
呆気ない,あっけない,不夠快，太快（短，長等）,JLPT JLPT_1,Ia5OpTaxp^
あっさり,あっさり,輕鬆，輕鬆，快速,JLPT JLPT_1,oXkv96df2[
斡旋,あっせん,善辦公室，調解,JLPT JLPT_1,e&lS=AStXV
圧倒,あっとう,壓倒性，壓倒性,JLPT JLPT_1,K|Yu^{#OdF
圧迫,あっぱく,壓力，脅迫，壓迫,JLPT JLPT_1,lV=]6c^zXy
あつらえる,あつらえる,下訂單，下訂單,JLPT JLPT_1,w5:fR-]SC?
圧力,あつりょく,壓力，壓力,JLPT JLPT_1,MjVQW+>`YR
当て,あて,期望；依賴,JLPT JLPT_1,jo;`0^*cS-
～宛,～あて,for…（例如，在一封信中）,JLPT JLPT_1,FnD29QA$}R
当て字,あてじ,語音等效特徵，替代性格,JLPT JLPT_1,"Q]8,F~AaiU"
跡継ぎ,あとつぎ,繼承人，繼任者,JLPT JLPT_1,FOSj&QueO&
後回し,あとまわし,推遲，推遲,JLPT JLPT_1,gtJh53r?xb
油絵,あぶらえ,油畫,JLPT JLPT_1,D+4-`qnb~N
アプローチ,アプローチ,進近（高爾夫）,JLPT JLPT_1,jEr0e9w(yl
あべこべ,あべこべ,相反，相反，逆,JLPT JLPT_1,"H,+X<T.gD6"
甘える,あまえる,表現得像被寵壞的孩子,JLPT JLPT_1,Ive+A5(inn
雨具,あまぐ,雨具,JLPT JLPT_1,I?IUPpQj*?
甘口,あまくち,甜味,JLPT JLPT_1,RiEI$=-[gq
アマチュア,アマチュア,業餘,JLPT JLPT_1,cX1.fT!T=M
網,あみ,網,JLPT JLPT_1,H|d6ZL#<h!
操る,あやつる,操縱，操作，拉弦,JLPT JLPT_1,NxyDR}@Pt9
危ぶむ,あやぶむ,害怕，疑慮，懷疑,JLPT_1 JLPT,NLhG0QOC$/
あやふや,あやふや,不確定，模糊，模棱兩可,JLPT_1 JLPT,LTY%:.1iV#
過ち,あやまち,故障，錯誤，輕率,JLPT_1 JLPT,tiN`@Or{&y
誤る,あやまる,犯錯,JLPT_1 JLPT,y69Q^~B7be
歩み,あゆみ,步驟，進步，歷史,JLPT_1 JLPT,d|SHU+C9ln
歩む,あゆむ,走路,JLPT_1 JLPT,wd7~%O7i%s
予め,あらかじめ,事先，以前,JLPT_1 JLPT,M^Q%nck}}~
荒らす,あらす,損壞；入侵,JLPT_1 JLPT,F`n@R=:)nH
争い,あらそい,爭議，吵架，衝突,JLPT_1 JLPT,iM26j%{^}<
改まる,あらたまる,被更新；是正式的,JLPT_1 JLPT,POJ?~MwZC;
荒っぽい,あらっぽい,粗糙，粗魯,JLPT_1 JLPT,"b<,B2X1W>,"
アラブ,アラブ,阿拉伯,JLPT_1 JLPT,w?fz6N5_8f
霰,あられ,冰雹（例如，掉冰球）,JLPT_1 JLPT,l3>xH[yiS~
有り様,ありさま,狀態，狀況,JLPT_1 JLPT,riAt}Dj+*6
ありのまま,ありのまま,坦率地說，事實是,JLPT_1 JLPT,u#p2]kp|]n
ありふれる,ありふれる,常見，普通的例行程序,JLPT_1 JLPT,L>m1Qj9_w`
アルカリ,アルカリ,鹼,JLPT_1 JLPT,bjn}>(kN_4
アルミ,アルミ,鋁（AL，鋁）,JLPT_1 JLPT,hd2y8v&/eK
アワー,アワー,小時,JLPT_1 JLPT,mk~JH>ZLLt
合わす,あわす,一起，面對，團結,JLPT_1 JLPT,NbeP;-&Q9x
～合せ,～あわせ,總的來說,JLPT_1 JLPT,txB~izZs$4
アンコール,アンコール,encore,JLPT_1 JLPT,Nor`ur!?#f
暗殺,あんさつ,暗殺,JLPT_1 JLPT,k9nuX~0z?!
暗算,あんざん,心算,JLPT_1 JLPT,iVkFrF?o$Q
暗示,あんじ,提示，建議,JLPT_1 JLPT,v]TQH!b:3E
案じる,あんじる,焦慮，思考,JLPT_1 JLPT,A+tw-W2up/
安静,あんせい,休息,JLPT_1 JLPT,m~/57eSA#(
案の定,あんのじょう,果然，照常,JLPT_1 JLPT,hA}d;?>d]S
いい加減,いいかげん,隨機，不負責任,JLPT_1 JLPT,m&1q/@m2Fo
言い訳,いいわけ,藉口，解釋,JLPT_1 JLPT,bHn3PYYDDh
イェス,イェス,是的;耶穌,JLPT_1 JLPT,JNh+4Yr8ef
家出,いえで,逃離家,JLPT_1 JLPT,Q=S6%hckV-
生かす,いかす,保持生命；利用,JLPT_1 JLPT,I!~Ls+W17l
いかに,いかに,如何以什麼方式,JLPT_1 JLPT,wc[[YL_8xy
いかにも,いかにも,確實（與実に（じつに）相同）,JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,pGTXJh*xKy
異議,いぎ,異議，異議，抗議,JLPT_1 JLPT,Ipl}wWGO>v
生き甲斐,いきがい,一個人居住的東西，非常重要,JLPT_1 JLPT,q|opo=i1Z%
行き違い,いきちがい,誤解，分歧,JLPT_1 JLPT,Kn3O$k3Ndh
意気込む,いきごむ,熱情,JLPT_1 JLPT,"uCP,dS?ITJ"
育成,いくせい,飼養，訓練，種植,JLPT_1 JLPT,xgDyhh?MvF
幾多,いくた,許多很多,JLPT_1 JLPT,sVgAdcK5_K
"(花を〜) 生ける, 活ける",(はなを～) いける,安排（鮮花）,JLPT JLPT_1 MediaMissing,"cEGS[d,K$s"
異見,いけん,不同的意見，異議,JLPT_1 JLPT,C`nnyFMEP*
意向,いこう,意圖，想法，傾向,JLPT_1 JLPT,c<RmCn8fq1
移行,いこう,切換到,JLPT_1 JLPT,zCUU7WXKx4
いざ,いざ,現在，來（現在），關鍵時刻,JLPT_1 JLPT,i:/h1W-xdl
移住,いじゅう,遷移，移民,JLPT_1 JLPT,yfmy@>bgJz
衣装,いしょう,衣服，服裝，服裝,JLPT_1 JLPT,JM:)/^6vfs
いじる,いじる,接觸，篡改,JLPT_1 JLPT,9Nx^_^#j8
異性,いせい,異性,JLPT_1 JLPT,c(LysD`~z]
遺跡,いせき,歷史性的廢墟,JLPT_1 JLPT,FHxuAULxsj
依存,いぞん,依賴，依賴,JLPT_1 JLPT,vHQ}.~FHmp
委託,いたく,委託（出售商品（出售）到公司），委託,JLPT_1 JLPT,"JRy,(Dx:,n"
いたって,いたって,非常，非常極端,JLPT_1 JLPT,%<{<.)4xj
出世,しゅっせ,晉升，成功的職業，傑出,JLPT_1 JLPT,"E,W%,6&bwX"
出題,しゅつだい,提出一個問題,JLPT_1 JLPT,s9z]c<[6wR
出動,しゅつどう,動員，行動,JLPT_1 JLPT,DVV5Q3:VIK
出費,しゅっぴ,費用，支出,JLPT_1 JLPT,t(JNS{XhuZ
出品,しゅっぴん,展覽，展示,JLPT_1 JLPT,w}1f=TEQZ|
主導,しゅどう,主要領導,JLPT_1 JLPT,"d-6;%xC,V("
主任,しゅにん,負責人，負責官員,JLPT_1 JLPT Intermediate_Japanese_Ln.8 Intermediate_Japanese,P`pi2j!/Zn
首脳,しゅのう,負責人，負責人,JLPT_1 JLPT,mH>udydI<)
守備,しゅび,防禦,JLPT_1 JLPT,QyYK8_+Gx6
手法,しゅほう,技術,JLPT_1 JLPT,fWl){e*%x`
樹木,じゅもく,樹木和灌木，喬木,JLPT_1 JLPT,A6EcuVTEn~
樹立,じゅりつ,建立，創建,JLPT_1 JLPT,<gHQ~x_IM
準急,じゅんきゅう,當地快車（火車，比快車慢）,JLPT_1 JLPT,s!T{c]d?zv
準じる,じゅんじる,跟隨，符合，申請,JLPT_1 JLPT,j=V@~uS;G4
～署,～しょ,部門,JLPT_1 JLPT,A<!E3T_0vF
～症,～しょう,疾病,JLPT_1 JLPT,y^!rJ~5v8t
～証,～しょう,證明，證書,JLPT_1 JLPT,w[XPaJS[}z
～嬢,～じょう,年輕女子,JLPT_1 JLPT,P&R@B~a4:4
上位,じょうい,上級，高階,JLPT_1 JLPT,s<}P@-YNu`
上演,じょうえん,藝術表演,JLPT_1 JLPT,Ih+PnzSX5U
城下,じょうか,land,JLPT_1 JLPT,FP&uiV(R^g
消去,しょうきょ,消除，擦除,JLPT_1 JLPT,KIr]^O720X
上空,じょうくう,天空，高空天空，上空空氣,JLPT_1 JLPT,AT)AL!}Jds
衝撃,しょうげき,震驚，崩潰，撞擊，彈道,JLPT_1 JLPT,rK5G)+e65!
証言,しょうげん,證據，證詞,JLPT_1 JLPT,s_3h<=-PI[
証拠,しょうこ,證據，證明,JLPT_1 JLPT,H}OPDaDiwx
照合,しょうごう,檢查，驗證,JLPT_1 JLPT,hlgHN62g|{
詳細,しょうさい,細節，細節,JLPT_1 JLPT,K:oLa1D.!N
上昇,じょうしょう,上升，上升，攀爬,JLPT_1 JLPT,sWkm1|AEBC
昇進,しょうしん,晉升,JLPT_1 JLPT,d~xF3H=[az
称する,しょうする,以自己的名字來稱呼自己,JLPT_1 JLPT,tSb%>:%%!V
情勢,じょうせい,狀態，狀況，情況,JLPT_1 JLPT,MJ1D.[x{)c
消息,しょうそく,新聞，信件，情況,JLPT_1 JLPT,u6>otPY%%b
承諾,しょうだく,同意，協議,JLPT_1 JLPT,qBKI4V%6RZ
