expression,reading,meaning,tags,guid
ぜひとも,ぜひとも,一定的方式（有感覺不帶“不”答案）,JLPT JLPT_2,A3Jbimizm0
迫る,せまる,靠近，按,JLPT JLPT_2,dn?%4*`.$=
ゼミ,ゼミ,研討會,Intermediate_Japanese_Ln.5 JLPT JLPT_2 Intermediate_Japanese,lX$<5j-;VY
せめて,せめて,至少,JLPT JLPT_2,"qY`,)^Uzza"
攻める,せめる,進攻，攻擊，攻擊,JLPT JLPT_2,j:1<3/Aj|u
セメント,セメント,水泥,JLPT JLPT_2,gZo}Y#TRA.
台詞,せりふ,言語，言語，台詞，言論,JLPT JLPT_2,p!R4:?$J5a
栓,せん,塞子，軟木塞，擋塊,JLPT JLPT_2,GIQJL!C!u[
前～,ぜん～,前，晚〜，過去〜,JLPT JLPT_2,uziw.|&}u]
前後,ぜんご,前後，前後,JLPT JLPT_2,P60vZ%@rQX
洗剤,せんざい,洗滌劑，清潔劑，清潔劑，洗滌材料,JLPT JLPT_2,xPk5/(8H&C
全集,ぜんしゅう,全集,JLPT JLPT_2,B?uUGxee6}
全身,ぜんしん,整個（身體），全長（例如肖像）系統性,JLPT JLPT_2,edKjYQQik|
扇子,せんす,折疊風扇,JLPT JLPT_2 Genki_Ln.20 Genki,EF=fq2c-JO
専制,せんせい,專制，專制,JLPT JLPT_2,OL%g_RLZ1k
先々月,せんせんげつ,最後一個月,JLPT JLPT_2,"zJ$.J8%d%,"
先々週,せんせんしゅう,2週前,JLPT JLPT_2,mB4QnlMrv3
先祖,せんぞ,祖先,JLPT JLPT_2,F0U>k-OIq$
先端,せんたん,指尖，提示,JLPT JLPT_2,Q`_+]v?+=0
センチ,センチ,厘米,JLPT JLPT_2,inl%VC*Led
宣伝,せんでん,宣傳，廣告，廣告，宣傳,JLPT JLPT_2,G}7n;$pW3b
先頭,せんとう,頭，鉛，先鋒,JLPT JLPT_2,h9$H7YGNw$
全般,ぜんぱん,（）整個，一般,JLPT JLPT_2,KNd2446a(;
扇風機,せんぷうき,電扇,JLPT JLPT_2,bRk!KDE*$7
洗面,せんめん,洗淨（一個人的臉），洗一個,JLPT JLPT_2,C?dX|!4c7/
全力,ぜんりょく,所有人的力量，全能,JLPT JLPT_2,j*AhcD}311
線路,せんろ,線，軌道，路基,JLPT JLPT_2,mq#-qSUuS*
総～,そう～,總體，一般，整個,JLPT JLPT_2,cSEd3l5jK<
相違,そうい,差異，差異，變化,JLPT JLPT_2 Intermediate_Japanese Intermediate_Japanese_Ln.11,zqQS?TR@WS
そういえば,そういえば,提醒我..,JLPT JLPT_2,eo>F02B%a]
雑巾,ぞうきん,家用布，灰塵布,JLPT JLPT_2,r*{8DR<J4`
増減,ぞうげん,增加和減少，波動,JLPT JLPT_2,l(r&I9gZ<B
倉庫,そうこ,倉庫倉庫,JLPT JLPT_2,w}}hNBPyr)
相互,そうご,相互，倒數,JLPT JLPT_2,nR3lCT=~I%
創作,そうさく,生產，創造，工作,JLPT JLPT_2,PNw/q-z>l3
葬式,そうしき,葬禮,JLPT JLPT_2,Gbn]K/&TX&
造船,ぞうせん,造船,JLPT JLPT_2,LyK0zsx!O1
騒々しい,そうぞうしい,嘈雜，熱鬧,JLPT JLPT_2,cTG!~COW$P
増大,ぞうだい,增加，增長,JLPT JLPT_2,K:CEKV:9VX
そうっと,そうっと,輕柔，謹慎地輕輕地,JLPT JLPT_2,vd>M3|]yht
送別,そうべつ,告別，發送,JLPT JLPT_2,"y,Tk;$&@x}"
草履,ぞうり,日本涼鞋（鞋類）,JLPT JLPT_2,xD#*1}`sY?
総理大臣,そうりだいじん,總理,JLPT JLPT_2,wr`qCug{r4
送料,そうりょう,郵費，馬車,JLPT JLPT_2,D?;^6Pv:]&
属する,ぞくする,屬於,JLPT JLPT_2,i1]:]E>_bU
続々,ぞくぞく,依次又一個又一個,JLPT JLPT_2,hivME8/#WP
速達,そくたつ,快遞，特殊交付,JLPT JLPT_2,v{{[}K0EMQ
測定,そくてい,測量,JLPT JLPT_2,Qp_^G4NnHY
測量,そくりょう,測量，測量,JLPT JLPT_2,N?XK_R(gNy
速力,そくりょく,速度,JLPT JLPT_2,yC0f;tqC:X
素質,そしつ,才華，能力,JLPT JLPT_2,i~_:B9s_i]
祖先,そせん,祖先,JLPT JLPT_2 Intermediate_Japanese_Ln.8 Intermediate_Japanese,uEOVA+$QA-
そそっかしい,そそっかしい,粗心，毫無意義,JLPT JLPT_2,lH2m/7jTDk
卒直,そっちょく,弗蘭克，坦率，誠實,JLPT JLPT_2,gGu?|m4th^
率直,そっちょく,弗蘭克，坦率，直截了當，開放，直接，直言不諱,JLPT JLPT_2,zP0+k&2Oo$
そのころ,そのころ,那時，那時，,JLPT JLPT_2,h3oBLD<m4a
そのため,そのため,因此，因此,JLPT JLPT_2,m^MU-Y@MNe
その他,そのほか,除了,JLPT JLPT_2,IwQj+]fL.2
そば,そば,蕎麥麵（蕎麥麵）,JLPT JLPT_2,ww?mb~cU}r
剃る,そる,刮鬍子,JLPT JLPT_2,nRAd^[5pD1
それなのに,それなのに,不過，但是,JLPT JLPT_2,k+B-<2c#Pu
それなら,それなら,如果是這樣...如果是這樣...，那就是這樣...,JLPT JLPT_2,tEgCn;#W+`
それはいけませんね (かん),それはいけませんね (かん),那不好,JLPT JLPT_2,t8:jf{Ldnz
逸れる,それる,從主題流浪（轉彎），誤入歧途,JLPT JLPT_2,P^@I_Rocse
揃える,そろえる,收集，聚集，聚會，完成（集合）以安排，準備，準備，準備，準備好制定制服，製作，均勻，匹配,JLPT JLPT_2,"eIvmG2@,}C"
算盤,そろばん,算盤,JLPT JLPT_2,jX~`V;cedM
存じる,ぞんじる,（謙虛）知道,JLPT JLPT_2,Aym5:5*IUD
存ずる,ぞんずる,（謙虛）知道,JLPT JLPT_2,MsmBGs6}hD
損得,そんとく,損失和收益，優勢和劣勢,JLPT JLPT_2,x~apBZA1n:
第～,だい～,〜th,JLPT JLPT_2,kbFu6B=v;g
タイア,タイア,輪胎，輪胎,JLPT JLPT_2,42m3.zlHb
だいいち (とりわけ),だいいち (とりわけ),首先，首先，＆nbsp;＆nbsp;＃1,JLPT JLPT_2,sS|Rl>y(P~
大学院,だいがくいん,研究所,Genki_Ln.16 JLPT Intermediate_Japanese JLPT_2 Intermediate_Japanese_Ln.1 Genki,k|Ws#.@Z(?
大工,だいく,木匠,JLPT JLPT_2,HUM8bf&^L-
体系,たいけい,系統，組織,JLPT JLPT_2,I*QRaBQl@l
太鼓,たいこ,鼓，手鼓,JLPT JLPT_2,wz3E+65(~&
対策,たいさく,反計劃，對立,JLPT JLPT_2,GGGQEDkEUY
大して,たいして,（不是這樣），（不是）,JLPT JLPT_2,"u,Waa>(/*g"
対照,たいしょう,對比，對立，比較,JLPT JLPT_2,n>fKKV=_7/
大小,だいしょう,尺寸,JLPT JLPT_2,nI5$isC-V|
体制,たいせい,訂單，系統，結構,JLPT JLPT_2,Dn9.|Ri$s|
体積,たいせき,容量，體積,JLPT JLPT_2,u*y*LZ`?*U
大層,たいそう,非常，非常,JLPT JLPT_2,w>w}K&}qSs
体操,たいそう,體操，體育鍛煉，健美操,JLPT JLPT_2,"Av($>5,YT@"
大分,だいぶん,相當多，很多,JLPT JLPT_2,BIv*|D!}u.
大木,たいぼく,大樹,JLPT JLPT_2,ChcUad;Yr=
題名,だいめい,標題，標題，標題,JLPT JLPT_2,piMdjCN@h}
代名詞,だいめいし,代詞,JLPT JLPT_2,"l##{!5f,2T"
ダイヤグラム,ダイヤグラム,圖表,JLPT JLPT_2,iaafymmrCe
ダイヤモンド,ダイヤモンド,鑽石,JLPT JLPT_2,i=C9?(aW#r
ダイヤル,ダイヤル,撥號,JLPT JLPT_2,utE>l/p-3-
対立,たいりつ,對抗，反對，對抗,JLPT JLPT_2,"Ncc,Acum~c"
田植え,たうえ,水稻種植,JLPT JLPT_2,OgO</<`l`b
絶えず,たえず,不斷地,JLPT JLPT_2 Intermediate_Japanese_Ln.10 Intermediate_Japanese,pW;2y7R<mV
楕円,だえん,橢圓,JLPT JLPT_2,P}wFC7s?&j
高める,たかめる,提高，舉起，提升，增強,JLPT JLPT_2,hpSUACwJv[
耕す,たがやす,要耕種，犁，耕種,JLPT JLPT_2,"xA,3MUb6~T"
滝,たき,瀑布,JLPT JLPT_2,"ohAHw^26T,"
蓄える,たくわえる,保存，存儲，放置庫存,JLPT JLPT_2,m.Z{vIv259
竹,たけ,竹子,JLPT JLPT_2,w4_>96h/eO
ただいま,ただいま,我在這裡，我在家！,JLPT JLPT_2,p|S.`7CI}c
但し,ただし,但是，規定,JLPT JLPT_2,nIm>W;=6s~
畳む,たたむ,折疊（例如，衣服，雨傘）,JLPT JLPT_2,OvXN(wM:bA
立ち止まる,たちどまる,停止，停止，站著,JLPT JLPT_2,B95OXSZO5r
たちまち,たちまち,瞬間，突然一次，一次,JLPT_2 JLPT Intermediate_Japanese_Ln.7 Intermediate_Japanese,"f|EvU~_,t!"
建つ,たつ,要建造，建造,JLPT JLPT_2,"M!q;te,)Kq"
脱線,だっせん,出軌，離題,JLPT JLPT_2,HD(zBG2%H)
妥当,だとう,適當，適當,JLPT JLPT_2,JHO!PQp^-#
例える,たとえる,比較，比喻,JLPT JLPT_2,b.^|xu(Lu=
頼もしい,たのもしい,可靠，有前途,JLPT JLPT_2,d|t<2zx{AN
足袋,たび,塔布（Tabi），日本襪子（帶腳趾分開）,JLPT JLPT_2,i9JA;qWI*S
ダブル,ダブル,雙倍的,JLPT_1 JLPT JLPT_2,n5sGaL[nrJ
ダム,ダム,壩,JLPT JLPT_2,lwjw.sbO3t
溜息,ためいき,嘆息,JLPT JLPT_2,M{mrZXe(xA
ためらう,ためらう,猶豫,JLPT JLPT_2 Intermediate_Japanese_Ln.12 Intermediate_Japanese,G;FUJQ+<&I
だらしない,だらしない,懶惰，鬆散，蕩婦,JLPT JLPT_2,y)zumMnB[a
足る,たる,足夠，足夠,JLPT JLPT_2,f=F6.jTK0j
短～,たん～,短〜,JLPT JLPT_2,zZ~;hL0?5C
段階,だんかい,等級，等級，舞台,JLPT JLPT_2,jG]K@ghVXd
短期,たんき,短期,JLPT JLPT_2,q<4V7>Q;K[
炭鉱,たんこう,煤礦，煤礦,JLPT JLPT_2,k;/>)mhS{3
短所,たんしょ,缺陷，弱點；劣勢,JLPT JLPT_2,H{`G1#jtpf
たんす,たんす,抽屜箱,JLPT JLPT_2,m~G#CLkml)
淡水,たんすい,淡水,JLPT JLPT_2,qe4&W^T?1T
断水,だんすい,停水,JLPT JLPT_2,i;K5<cgucK
単数,たんすう,單數（數字）,JLPT JLPT_2,l])jQ./Ree
団地,だんち,住房綜合體,JLPT JLPT_2,gOlbcdBj<$
断定,だんてい,結論，決定,JLPT JLPT_2,A$|V(|!0O8
短編,たんぺん,簡短（例如，故事，電影）,JLPT JLPT_2,bU~DAA@V)_
田ぼ,たんぼ,帕迪球場，農場,JLPT JLPT_2,muOiSP8NL>
誓う,ちかう,發誓，發誓,JLPT JLPT_2,MT!|3=)2Nd
地下水,ちかすい,地下水,JLPT JLPT_2,p4eK+EuKD%
近々,ちかぢか,不久之後,JLPT JLPT_2,z!thddh444
近付ける,ちかづける,靠近，靠近，讓靠近,JLPT JLPT_2,"tY,9|Y-dCA"
近寄る,ちかよる,接近，靠近,JLPT JLPT_2,PADniz;h7y
力強い,ちからづよい,強大，強大，劇烈,JLPT JLPT_2,esKt]N.[nn
ちぎる,ちぎる,切成好的，挑選（水果）,JLPT JLPT_2,n1$55xxJH)
地質,ちしつ,地質特徵,JLPT JLPT_2,OY*f%Q>2A{
知人,ちじん,朋友，熟人,JLPT JLPT_2 Intermediate_Japanese_Ln.1 Intermediate_Japanese,yhSeK?G|5o
地帯,ちたい,區域，區域,JLPT JLPT_2,Cixjw@G7=!
縮む,ちぢむ,收縮，簽約,JLPT JLPT_2,s+NV#|Vzsj
縮める,ちぢめる,縮短，減少，收縮,JLPT JLPT_2,K2!izn(Ec%
縮れる,ちぢれる,波浪狀，被捲曲,JLPT JLPT_2,hDb2M|vgvf
チップ,チップ,小費，提示；芯片,Intermediate_Japanese_Ln.6 JLPT_2 JLPT Intermediate_Japanese,I{J?rk;mEF
地点,ちてん,站點，指向地圖,JLPT JLPT_2,O67?;Qy2t6
地名,ちめい,地名,JLPT JLPT_2,H}VgzK^n++
茶色い,ちゃいろい,棕色的,JLPT JLPT_2,cPhF;RkRM7
着々,ちゃくちゃく,穩步,JLPT JLPT_2,o8gOx2+4-w
中間,ちゅうかん,中間，中間，臨時,JLPT JLPT_2,db[p1gjS8r
中旬,ちゅうじゅん,一個月的第二三分之一,JLPT JLPT_2,w>eUJ_!p-%
抽象,ちゅうしょう,抽象的,JLPT JLPT_2,i(@XmP*tzX
中世,ちゅうせい,中世紀，中世紀,JLPT JLPT_2,"Lq!,3&y/Oc"
中性,ちゅうせい,中性性別，中立,JLPT JLPT_2,dr8B_U~r:p
中途,ちゅうと,在中間的中間,JLPT JLPT_2,qq^xMh<42g
中年,ちゅうねん,中年,JLPT JLPT_2 Intermediate_Japanese_Ln.1 Intermediate_Japanese,hO*P@Du`th
チョーク,チョーク,粉筆,JLPT JLPT_2,bDt1557lyK
長～,ちょう～,長〜,JLPT JLPT_2,neC33gMb3=
超過,ちょうか,過度，超過,JLPT JLPT_2,H)x}P>JSY6
彫刻,ちょうこく,雕刻，雕刻，雕塑,JLPT JLPT_2,Mb[Y;T*X##
長所,ちょうしょ,強調，優點；優勢,JLPT JLPT_2,r2Td3|X~d{
長女,ちょうじょ,長女,JLPT JLPT_2,"t>?7,8swc^"
調整,ちょうせい,調節，調整，調整,JLPT JLPT_2,QE[mY6z/-y
調節,ちょうせつ,調節，調整，控制,JLPT JLPT_2,P0aU16*RZa
長短,ちょうたん,長度，長和短， + -,JLPT JLPT_2,qq$=?zj3/o
頂点,ちょうてん,頂，峰會,JLPT JLPT_2,O=qNj-<h$g
長男,ちょうなん,長子,JLPT JLPT_2,q&!C!n<?M%
長方形,ちょうほうけい,矩形，長方形,JLPT JLPT_2,O?/Z!eS6c(
調味料,ちょうみりょう,調味品，調味料,JLPT JLPT_2,K^{6&5|*9!
直後,ちょくご,緊隨其後,JLPT JLPT_2,CruP!C)gep
直線,ちょくせん,直線,JLPT JLPT_2,i)fGfpmLw~
直前,ちょくぜん,就在,JLPT JLPT_2,"D>@!/){#.,"
直通,ちょくつう,直接連接,JLPT JLPT_2,A~{UUj]Qek
直流,ちょくりゅう,直流,JLPT JLPT_2,d)k}co{r3d
貯蔵,ちょぞう,存儲，保存,JLPT JLPT_2,EL+(Z/@n_h
直角,ちょっかく,直角,JLPT JLPT_2,v`=zo2c&R/
直径,ちょっけい,直徑,JLPT JLPT_2,"z!K&J,E<-?"
散らかす,ちらかす,散落，留下不整潔,JLPT JLPT_2,GEl!43e%n;
散らかる,ちらかる,陷入混亂,JLPT JLPT_2,K|3bz=nC90
塵紙,ちりがみ,薄紙，廁紙,JLPT JLPT_2,lS2l<%5|;:
追加,ついか,補充，補充，附錄,JLPT JLPT_2,"tj?z]po,j$"
ついで,ついで,機會，場合,JLPT JLPT_2,JV}]H[sMyJ
つうか,つうか,貨幣,JLPT JLPT_2,oE[eO]8G9J
通勤,つうきん,上班,JLPT JLPT_2,e/9Ql]v_wl
通ずる,つうずる,領導，奔跑，打開,JLPT JLPT_2,q$j6&`f[H8
通知,つうち,注意，通知,JLPT JLPT_2,cJFk/B/(}}
通帳,つうちょう,銀行書,JLPT JLPT_2,A$T{G:y63&
通訳,つうやく,解釋（即口頭翻譯）解釋器,JLPT JLPT_2,"C1Sq0$,;*i"
通用,つうよう,流行，流通,JLPT JLPT_2,s?U_N>(p<4
通路,つうろ,通道，路徑,JLPT JLPT_2,tLtZ>BdE3q
突き当たり,つきあたり,結束（例如，街道）,JLPT JLPT_2,"E.b]g.X8,Q"
突き当たる,つきあたる,遇到，與,JLPT JLPT_2,H/BcfsD4m>
月日,つきひ,時間，年，幾天,JLPT JLPT_2,syFp2{x6+`
次ぐ,つぐ,跟隨，來之後，下一步,JLPT JLPT_2,KsUS[vX;(*
伝わる,つたわる,傳播（傳播謠言，新聞等），旅行，流通，四處走動，被傳播，以,JLPT JLPT_2,xB#-{Oy+Zn
突っ込む,つっこむ,陷入,JLPT JLPT_2,mSeMf>i-8N
務める,つとめる,服務，行動,JLPT JLPT_2,L>!8An;z|w
努める,つとめる,嘗試，瞄準,JLPT JLPT_2,Hiy-GVpUzU
綱,つな,繩索,JLPT JLPT_2,Gw:F2@;*cm
繋がり,つながり,連接，鏈接，關係,JLPT JLPT_2,i]34S7eeuh
繋がる,つながる,將綁在一起，連接到,JLPT JLPT_2,AHrdgC)O9:
粒,つぶ,糧食,JLPT JLPT_2,cj>Qx50pst
潰す,つぶす,粉碎，浪費,JLPT JLPT_2,fw$wS&e^q
潰れる,つぶれる,被粉碎，破產,JLPT JLPT_2,KtRH@.KstT
つまずく,つまずく,絆倒，絆倒,JLPT JLPT_2,HV>q|x:QCp
躓く,つまずく,絆倒（超過），絆倒,JLPT JLPT_2,c>Y]uM]FZ+
詰まる,つまる,被阻止，被包裝,JLPT JLPT_2,i9f3IyL;o8
積む,つむ,堆積，堆放,JLPT JLPT_2,"j$?]*}X8^,"
爪,つめ,指甲或趾甲,JLPT JLPT_2,s#1=yTp.2S
艶,つや,光澤，釉,JLPT JLPT_2,Q)oxH2VDV_
強気,つよき,堅固，堅強,JLPT JLPT_2,"P1FRp-!AG,"
釣り合う,つりあう,平衡，和諧，適合,JLPT JLPT_2,z[{YFjYjFo
吊る,つる,吊死,JLPT JLPT_2,eBriDa`?h[
吊す,つるす,吊死,JLPT JLPT_2,ux}URvOg@g
テーマ,テーマ,主題，項目，主題（ger：thema）,JLPT_2 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,"gk7:?,j`-7"
手洗い,てあらい,洗手間，洗手間,JLPT JLPT_2,shNH8<_-bh
低～,てい～,低〜,JLPT JLPT_2,qQ>QRC-XBo
定員,ていいん,固定數量的常規人員，容量（例如船）,JLPT JLPT_2,hHnudL9f]D
定価,ていか,建立價格,JLPT JLPT_2,GWM}Nec!lL
低下,ていか,跌倒，下降,JLPT JLPT_2,uCyhw5D=m+
定期券,ていきけん,通勤通行證，季票,JLPT JLPT_2,kM5$./::LV
定休日,ていきゅうび,常規假期,JLPT JLPT_2,GIBTjs]--C
停止,ていし,懸架，中斷，停止,JLPT JLPT_2,L@Y;}f5pt/
停車,ていしゃ,停止（例如火車）,JLPT JLPT_2,J9C>1^3Nnd
停電,ていでん,停電，電力停電，停電,JLPT JLPT_2,d8`tBKM9z5
出入り,でいり,進出，來來去去,JLPT JLPT_2,yl0fL{Q0pI
出入口,でいりぐち,出口和入口,JLPT JLPT_2,Eq1|~+1Qg4
出入り口,でいりぐち,出口和入口,JLPT JLPT_2,"w,8Y4;[3/l"
手入れ,ていれ,維修，維護,JLPT JLPT_2,rnU2HoMJ`m
出来上がり,できあがり,完成，準備好了,JLPT JLPT_2,"H,mU.Hzu4W"
出来上がる,できあがる,要完成，準備好,JLPT JLPT_2,d/)Gw/?OUZ
的確,てきかく,精確，準確,JLPT JLPT_2,QsPEZIzu?w
適確,てきかく,精確，準確,JLPT JLPT_2,f.CM.L/$:o
手首,てくび,手腕,JLPT JLPT_2,Jk-$`y`Ik4
凸凹,でこぼこ,不平衡，粗糙，堅固,JLPT JLPT_2,NK{S%hniXJ
手頃,てごろ,中等方便,JLPT JLPT_2,fokm:d$4ID
手ごろ,てごろ,方便，方便的，適合，重複，適度,JLPT JLPT_2,hDgPRveK4>
弟子,でし,學生，門徒，學徒,JLPT JLPT_2,xgs_S`YrNI
でたらめ,でたらめ,不負責任的話語，胡說八道；隨機的,JLPT JLPT_2,o=WTZV3mV~
手帳,てちょう,筆記本,JLPT JLPT_2,sa)S+5Yc~m
鉄橋,てっきょう,鐵橋,JLPT JLPT_2,ptqUB=+GwY
手続き,てつづき,程序，（法律）過程，手續,JLPT JLPT_2,.%i6[1[$q
鉄砲,てっぽう,槍,JLPT JLPT_2,jPGmB|kdN@
テニスコート,テニスコート,網球場,JLPT JLPT_2,I<8~`/$9/~
手拭い,てぬぐい,（手）毛巾,JLPT JLPT_2,qoag-^~LpA
手前,てまえ,以前，這一面,JLPT JLPT_2,"sUtM,w6Uoy"
出迎え,でむかえ,會議，接待,JLPT JLPT_2,ty8z)H=LPz
出迎える,でむかえる,見面，打招呼,JLPT JLPT_2,tO[4D*FC$y
照らす,てらす,發光，照亮,JLPT JLPT_2,NH<(nLZ8$8
照る,てる,發光,JLPT JLPT_2,3op!&nH<3
展開,てんかい,發展，擴展（與壓縮相反）,JLPT JLPT_2,civd_]-_la
伝記,でんき,傳記，人生故事,JLPT JLPT_2,gEdK7vzpv5
電球,でんきゅう,燈泡,JLPT JLPT_2,igr+WFj[j?
点数,てんすう,標記，得分，得分,JLPT JLPT_2,vc+IbB&=W`
伝染,でんせん,傳染性,JLPT JLPT_2,i$>Ffzmrg<
電池,でんち,電池,Genki_Ln.15 JLPT_2 JLPT Genki,rtMf<[nw2h
電柱,でんちゅう,電話桿，電報桿，燈桿,JLPT JLPT_2,"gp>z=,YkpX"
点々,てんてん,在這里和那裡，一點一點,JLPT JLPT_2,vIj65EZ[j(
転々,てんてん,從一個到另一個,JLPT JLPT_2,z<l%&cmA@h
天皇,てんのう,日本皇帝,JLPT JLPT_2,BCTKLS7Bsq
電波,でんぱ,電磁波,JLPT JLPT_2,cg0Ez+Y@GU
テンポ,テンポ,速度,JLPT JLPT_2,Hi]gxBaRU^
電流,でんりゅう,電流,JLPT JLPT_2,w3QM-(pmFO
電力,でんりょく,電力,JLPT JLPT_2,BkP9bGxxa`
問い合わせ,といあわせ,詢問,JLPT JLPT_2,h}t;%K/E(N
銅,どう,銅,JLPT JLPT_2,t]G?*GHI@U
同～,どう～,同樣〜,JLPT JLPT_2,"n,@c1nuA~O"
どういたしまして (かん),どういたしまして (かん),不客氣，不要提及,JLPT JLPT_2,qsFKJD&|L2
統一,とういつ,統一，鞏固，統一,JLPT JLPT_2,Qgn:y`-!#|
同格,どうかく,相同的等級，平等，同名,JLPT JLPT_2,MiJmwE9)Tk
峠,とうげ,山脊，（山）通行證，困難的部分,JLPT JLPT_2,"N<{B4W~=,!"
統計,とうけい,散射，散射，分散,JLPT JLPT_2,vX}p`nL9tJ
動作,どうさ,動作，運動，動作,JLPT JLPT_2,dT{x#l3poW
東西,とうざい,東西方，整個國家,JLPT JLPT_2,j$kHEw}u=O
当日,とうじつ,任命的一天，一天,JLPT JLPT_2,DMRuSTW/kN
投書,とうしょ,給編輯的信，讀者的信，貢獻,JLPT_2 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,cIf~cB@d=B
登場,とうじょう,進入（在舞台上）,JLPT JLPT_2,Ly]{kwvk<^
どうせ,どうせ,無論如何，無論如何,JLPT JLPT_2,qUZxLcShyb
灯台,とうだい,燈塔,JLPT JLPT_2,z?>!uGNDHa
盗難,とうなん,盜竊，搶劫,JLPT JLPT_2,HhHB}s;s98
当番,とうばん,值班,JLPT JLPT_2,t5f^H;G`pb
等分,とうぶん,分為相等的部分,JLPT JLPT_2,gvTvgz{bLa
透明,とうめい,透明，清潔,JLPT JLPT_2,P(@#|>UOt0
灯油,とうゆ,燈油，煤油,JLPT JLPT_2,vZ4oHV;=:a
東洋,とうよう,東方，東方,JLPT JLPT_2,NL2U4L5P.}
童話,どうわ,童話,JLPT JLPT_2,D&Yh:&s%jk
通り掛かる,とおりかかる,碰巧過去,JLPT JLPT_2,"luDHt,5Sk,"
溶かす,とかす,融化，溶解,JLPT JLPT_2,l;^zOZ_oE|
尖る,とがる,要逐漸變細，變得鋒利,JLPT JLPT_2,"e{Pl+,CC6G"
どきどき,どきどき,跳動，打敗（快速）,JLPT JLPT_2,x-PSkMj&q>
特殊,とくしゅ,特殊，獨特,JLPT JLPT_2,w^_lcgoHoI
特色,とくしょく,特徵，特徵,JLPT JLPT_2,B-+4Us]g7J
特定,とくてい,具體，特殊，特別,JLPT JLPT_2,t|TfJJg|sz
特売,とくばい,特別銷售,JLPT JLPT_2,p@T8CIs-/#
溶け込む,とけこむ,融化；成為一部分,JLPT JLPT_2 Intermediate_Japanese Intermediate_Japanese_Ln.11,x]~8B=uZCs
溶ける,とける,（不及物）融化，解凍，融合，溶解,JLPT JLPT_2,IB`$@F~Yl%
退ける,どける,脫離，把東西弄出來,JLPT JLPT_2,"l,uqdq*vL$"
床の間,とこのま,壁co,JLPT JLPT_2,DWuzigwd1O
所々,ところどころ,在這里和那裡，某些部分（某物）,JLPT JLPT_2,JBl+zKfWO=
都心,としん,心（城市）,JLPT JLPT_2,q@;X-KR+6x
戸棚,とだな,櫥櫃，櫥櫃,JLPT JLPT_2,fA;1NRcg;.
とっくに,とっくに,很久以前，很久以前,JLPT JLPT_2,"s1FB+z(/k,"
どっと,どっと,突然,JLPT JLPT_2,l_f3!1:=g.
整う,ととのう,做好準備，以便安排,JLPT JLPT_2,qFP1)1i}(/
留まる,とどまる,固定；遵守，留下（在一個地方）,JLPT JLPT_2,"f],Vz_=*R]"
怒鳴る,どなる,大喊，大喊大叫,JLPT JLPT_2,PA4d>_N*GM
殿,どの,先生（主要是在信封上向某人講話）,JLPT JLPT_2,G)i@|4rCFu
飛び込む,とびこむ,跳進，跳進去，跌入,JLPT JLPT_2,m)8^_h=xfZ
留まる,とまる,固定；遵守，留下（在一個地方）,JLPT JLPT_2,lR~zbQY;%4
泊める,とめる,給庇護所,JLPT JLPT_2,md-bthpDki
ともかく,ともかく,無論如何，無論如何，無論如何,JLPT JLPT_2,CwP{EP}I?z
捕える,とらえる,抓住，捕獲，逮捕,JLPT JLPT_2,"j}2L,caH~b"
取り入れる,とりいれる,收穫，接受，採用,JLPT JLPT_2,w2_26oic>]
取り消す,とりけす,取消,JLPT JLPT_2,c++rlW<4bj
取り出す,とりだす,取出，挑選,JLPT JLPT_2,mbHbo^x=YD
採る,とる,採用（衡量，建議）；選擇（水果）,JLPT JLPT_2,Kwcy6Nu#VV
捕る,とる,抓住（魚）,JLPT JLPT_2,h-foFU)J+%
丼,どんぶり,瓷碗，一碗米飯，上面有食物,JLPT JLPT_2,K/7)Qgev~b
内科,ないか,內科內科診所,JLPT JLPT_2,cL3Q<QI{Xi
内線,ないせん,電話擴展,JLPT JLPT_2,vWixbAJ8L3
ナイロン,ナイロン,尼龍,JLPT JLPT_2,"J#^zz>A,)}"
長～,なが～,長〜,JLPT JLPT_2,"!(,ztix|0"
仲直り,なかなおり,和解，與,JLPT JLPT_2,lg&xbaku[H
長引く,ながびく,長時間拖延,JLPT JLPT_2,KFJ:-OqPv)
中身,なかみ,內容，內部，填充物質，內容,JLPT JLPT_2,hK@B?T%H[@
中指,なかゆび,中指,JLPT JLPT_2,OVu}*4o9[-
仲良し,なかよし,親密的朋友，懷抱好友,JLPT JLPT_2,bY}?0:RFF`
慰める,なぐさめる,安慰，安慰,JLPT JLPT_2,OOn!)Q5mF^
殴る,なぐる,打擊，擊打，毆打，拳打,JLPT JLPT_2,IuJ-aZ~ucE
為す,なす,完成，做,JLPT JLPT_2,sRagOZ&+9+
謎謎,なぞなぞ,謎語,JLPT JLPT_2,kh;qXYZm$x
傾らか,なだらか,漸進，溫柔,JLPT JLPT_2,N*gYt%kA/%
懐かしい,なつかしい,親愛的，想要的，錯過了,JLPT JLPT_2,AgDX*Gpp{!
撫でる,なでる,輕輕刷，中風,JLPT JLPT_2,x?eU}#7q`n
斜め,ななめ,對角線，傾斜,JLPT JLPT_2,e/[lM~+tA8
なにしろ,なにしろ,無論如何，無論如何,JLPT JLPT_2,p8WN.jfeNo
